a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2017,1340,MEAN,3,2,1,SAT,25,3,14,40,305066,401728,13,30, , , , , , , , , , 
2017,1341,NEMD,3,1,1,SAT,25,3,15,43,337461,331031,2,30, , , , , , , , , , 
2017,1342,BELC,3,2,1,SAT,25,3,16,55,330392,373956,13,30, , , , , , , , , , 
2017,1343,ARBC,3,1,1,SAT,25,3,17,30,287907,345122,13,30, , , , , , , , , , 
2017,1344,BELC,2,1,1,SAT,25,3,17,49,337373,374029,13,30,6,3,1,11,1,1,1,1,1,1
2017,1345,BELC,3,2,1,SAT,25,3,18,29,333175,368392,13,30, , , , , , , , , , 
2017,1346,BELC,3,2,1,SAT,25,3,20,35,334622,371955,13,30, , , , , , , , , , 
2017,1347,ARND,3,2,1,SAT,25,3,20,46,363940,354805,13,60, , , , , , , , , , 
2017,1348,NEMD,3,2,1,SAT,25,3,20,47,308472,325938,13,30, , , , , , , , , , 
2017,1349,BELC,3,1,1,SUN,26,3,0,12,337820,372356,11,40, , , , , , , , , , 
2017,1350,MIDU,2,1,1,SUN,26,3,2,48,295699,395282,13,60,1,1,1,1,6,1,1,1,1,1
2017,1351,NEMD,2,4,6,SUN,26,3,9,56,307211,322570,13,40,10,7,1,1,1,1,1,1,1,1
2017,1352,NEMD,3,1,2,SUN,26,3,12,55,341505,345449,13,30, , , , , , , , , , 
2017,1353,ANTN,3,2,1,SUN,26,3,13,23,316148,377300,13,60, , , , , , , , , , 
2017,1354,NEMD,3,3,4,SUN,26,3,13,20,339547,334146,13,60, , , , , , , , , , 
2017,1355,FERO,3,2,1,SUN,26,3,14,50,245764,372020,13,30, , , , , , , , , , 
2017,1356,CCGL,3,3,2,SUN,26,3,15,17,283418,429704,13,60, , , , , , , , , , 
2017,1357,BELC,3,2,7,SUN,26,3,15,41,334390,378129,12,70, , , , , , , , , , 
2017,1358,BELC,3,3,1,SUN,26,3,16,9,335120,373290,13,30, , , , , , , , , , 
2017,1359,MEAN,3,2,1,SAT,25,3,12,15,311587,402473,13,30, , , , , , , , , , 
2017,1360,LISC,2,1,1,SUN,26,3,15,59,325875,363339,13,30,12,7,1,1,2,1,1,1,1,1
2017,1361,ARND,3,2,1,SUN,26,3,19,53,349509,374125,1,30, , , , , , , , , , 
2017,1362,BELC,3,2,1,SUN,26,3,20,15,336781,374735,13,30, , , , , , , , , , 
2017,1363,BELC,3,1,1,SUN,26,3,21,14,333591,373336,13,20, , , , , , , , , , 
2017,1364,BELC,3,1,1,MON,27,3,0,32,333595,373602,2,30, , , , , , , , , , 
2017,1365,ARBC,3,2,2,MON,27,3,1,20,317041,351410,13,60, , , , , , , , , , 
2017,1366,ARBC,3,1,1,MON,27,3,5,44,292342,356155,13,60, , , , , , , , , , 
2017,1367,MIDU,3,2,1,MON,27,3,9,9,283674,400444,13,60, , , , , , , , , , 
2017,1368,BELC,3,2,1,MON,27,3,7,45,335078,372776,13,30, , , , , , , , , , 
2017,1369,CCGL,3,2,1,SAT,25,3,14,20,283158,433243,13,60, , , , , , , , , , 
2017,1370,FERO,3,1,1,MON,27,3,12,20,223221,344387,13,30, , , , , , , , , , 
2017,1371,CCGL,3,3,1,MON,27,3,14,4,293368,439775,13,60, , , , , , , , , , 
2017,1372,MIDU,3,1,1,MON,27,3,15,21,281204,377554,13,30, , , , , , , , , , 
2017,1373,BELC,3,1,1,SUN,26,3,10,30,327711,369179,13,30, , , , , , , , , , 
2017,1374,CCGL,3,2,2,SAT,25,3,18,10,268745,409544,13,30, , , , , , , , , , 
2017,1375,ANTN,3,2,2,MON,27,3,17,15,319440,376124,13,60, , , , , , , , , , 
2017,1376,MEAN,3,2,1,MON,27,3,17,21,311679,401915,13,30, , , , , , , , , , 
2017,1377,FERO,3,3,3,MON,27,3,18,50,229726,354894,13,30, , , , , , , , , , 
2017,1378,MIDU,3,2,1,MON,27,3,18,0,286296,359231,13,60, , , , , , , , , , 
2017,1379,BELC,3,2,1,MON,27,3,10,0,335113,373160,13,30, , , , , , , , , , 
2017,1380,DCST,3,2,1,MON,27,3,20,51,243994,416043,13,30, , , , , , , , , , 
2017,1381,LISC,3,2,1,MON,27,3,21,13,343076,375495,13,60, , , , , , , , , , 
2017,1382,CCGL,3,2,1,MON,27,3,23,2,305970,419049,13,60, , , , , , , , , , 
2017,1383,BELC,3,1,1,TUE,28,3,4,56,331667,375275,13,50, , , , , , , , , , 
2017,1384,FERO,2,1,1,TUE,28,3,8,30,249795,332048,13,60,1,1,1,1,2,1,2,1,1,1
2017,1385,FERO,3,1,1,TUE,28,3,8,35,242008,358577,13,60, , , , , , , , , , 
2017,1386,CCGL,3,1,4,TUE,28,3,8,55,298125,429509,13,60, , , , , , , , , , 
2017,1387,BELC,3,1,1,TUE,28,3,8,45,334320,379658,13,30, , , , , , , , , , 
2017,1388,DCST,3,2,1,TUE,28,3,13,10,246401,417905,11,40, , , , , , , , , , 
2017,1389,NEMD,3,1,1,TUE,28,3,14,7,351044,343165,13,60, , , , , , , , , , 
2017,1390,ARND,3,3,1,TUE,28,3,14,15,338493,377186,11,70, , , , , , , , , , 
2017,1391,ANTN,3,2,1,TUE,28,3,19,20,308359,390325,13,30, , , , , , , , , , 
2017,1392,CCGL,3,1,4,TUE,28,3,22,15,266862,429129,13,60, , , , , , , , , , 
2017,1393,BELC,3,1,1,WED,29,3,6,45,334899,374776,13,30, , , , , , , , , , 
2017,1394,LISC,3,2,4,WED,29,3,8,47,324986,372661,13,60, , , , , , , , , , 
2017,1395,BELC,3,2,2,WED,29,3,9,1,338199,374519,13,30, , , , , , , , , , 
2017,1396,BELC,3,2,1,WED,29,3,9,23,332153,369674,13,30, , , , , , , , , , 
2017,1397,ANTN,3,2,2,WED,29,3,10,10,335875,382830,13,40, , , , , , , , , , 
2017,1398,ANTN,3,2,1,WED,29,3,10,13,323757,386031,13,30, , , , , , , , , , 
2017,1399,MEAN,3,2,1,WED,29,3,10,54,341572,387561,13,30, , , , , , , , , , 
2017,1400,ANTN,3,2,2,WED,29,3,11,30,332386,381580,13,30, , , , , , , , , , 
2017,1401,ARND,3,2,2,WED,29,3,12,45,338619,377350,14,30, , , , , , , , , , 
2017,1402,DCST,3,2,1,WED,29,3,13,32,233916,395581,13,40, , , , , , , , , , 
2017,1403,BELC,3,2,1,WED,29,3,14,40,333365,373823,13,30, , , , , , , , , , 
2017,1404,ARBC,3,2,1,WED,29,3,15,19,319990,333697,13,30, , , , , , , , , , 
2017,1405,DCST,3,1,1,WED,29,3,15,44,243293,417973,13,30, , , , , , , , , , 
2017,1406,CCGL,3,2,2,WED,29,3,13,50,267369,429674,13,60, , , , , , , , , , 
2017,1407,MIDU,3,1,1,WED,29,3,4,30,276970,351159,13,60, , , , , , , , , , 
2017,1408,DCST,3,2,3,WED,29,3,16,27,241707,420319,13,40, , , , , , , , , , 
2017,1409,CCGL,3,2,2,WED,29,3,16,43,267152,429014,13,60, , , , , , , , , , 
2017,1410,FERO,3,2,1,WED,29,3,17,0,244640,372438,13,40, , , , , , , , , , 
2017,1411,BELC,3,2,1,WED,29,3,17,0,331943,372543,13,30, , , , , , , , , , 
2017,1412,MEAN,3,1,1,WED,29,3,17,30,310188,405871,12,70, , , , , , , , , , 
2017,1413,ARND,3,2,2,WED,29,3,18,10,359949,362660,13,30, , , , , , , , , , 
2017,1414,NEMD,3,4,6,WED,29,3,21,20,347775,345912,13,60, , , , , , , , , , 
2017,1415,BELC,3,3,1,THU,30,3,8,0,332584,373465,11,50, , , , , , , , , , 
2017,1416,CCGL,3,2,3,THU,30,3,8,32,280600,431208,13,60, , , , , , , , , , 
2017,1417,NEMD,3,2,1,THU,30,3,8,44,308004,326671,1,30, , , , , , , , , , 
2017,1418,BELC,3,2,2,THU,30,3,11,24,335702,373247,13,30, , , , , , , , , , 
2017,1419,DCST,3,2,1,WED,29,3,8,45,241966,418723,13,30, , , , , , , , , , 
2017,1420,LISC,3,2,2,THU,30,3,12,6,327557,367878,13,50, , , , , , , , , , 
2017,1421,BELC,2,2,1,THU,30,3,12,9,336181,377922,13,40,12,7,1,1,3,10,1,1,1,1
2017,1422,ANTN,3,3,2,THU,30,3,13,5,315364,381053,1,30, , , , , , , , , , 
2017,1423,BELC,3,3,4,THU,30,3,16,20,329788,369808,12,70, , , , , , , , , , 
2017,1424,DCST,3,2,1,THU,30,3,16,45,245075,415878,13,30, , , , , , , , , , 
2017,1425,BELC,3,2,1,THU,30,3,17,30,333374,375560,13,30, , , , , , , , , , 
2017,1426,DCST,3,2,1,THU,30,3,18,27,243490,417462,13,30, , , , , , , , , , 
2017,1427,BELC,3,2,2,THU,30,3,18,32,329923,373222,13,30, , , , , , , , , , 
2017,1428,LISC,3,1,1,THU,30,3,20,20,320302,376009,13,60, , , , , , , , , , 
2017,1429,NEMD,3,1,1,THU,30,3,20,25,290528,314648,13,30, , , , , , , , , , 
2017,1430,ARND,3,2,2,THU,30,3,21,25,349725,374387,13,30, , , , , , , , , , 
2017,1431,DCST,3,2,1,THU,30,3,21,45,245056,415852,1,40, , , , , , , , , , 
2017,1432,ANTN,3,2,1,THU,30,3,17,45,332658,382272,13,40, , , , , , , , , , 
2017,1433,FERO,3,2,2,FRI,31,3,10,0,222744,350756,13,60, , , , , , , , , , 
2017,1434,BELC,3,2,1,FRI,31,3,11,55,334957,373456,13,30, , , , , , , , , , 
2017,1435,MIDU,3,3,1,FRI,31,3,14,0,285819,383377,13,30, , , , , , , , , , 
2017,1436,BELC,2,1,1,FRI,31,3,14,30,335071,372603,13,30,12,7,1,1,2,1,1,1,1,1
2017,1437,BELC,3,1,2,THU,30,3,23,30,333284,376131,13,30, , , , , , , , , , 
2017,1438,DCST,3,2,1,FRI,31,3,12,0,243861,415954,13,30, , , , , , , , , , 
2017,1439,LISC,2,1,6,FRI,31,3,15,40,327749,352383,13,60,1,1,1,1,2,1,1,1,1,1
2017,1440,MIDU,3,2,3,FRI,31,3,16,17,290317,390438,13,30, , , , , , , , , , 
2017,1441,MEAN,2,1,1,FRI,31,3,16,21,311047,404480,13,30,1,1,1,1,1,2,2,1,1,1
2017,1442,ARND,3,2,1,FRI,31,3,16,41,349756,381124,13,30, , , , , , , , , , 
2017,1443,DCST,3,2,1,FRI,31,3,18,45,233488,396874,13,40, , , , , , , , , , 
2017,1444,BELC,3,2,3,FRI,31,3,19,21,332613,374246,13,30, , , , , , , , , , 
2017,1445,BELC,3,2,2,FRI,31,3,19,45,332520,372133,13,30, , , , , , , , , , 
2017,1446,FERO,3,2,1,FRI,31,3,20,25,244694,372348,13,30, , , , , , , , , , 
2017,1447,FERO,2,2,3,FRI,31,3,21,30,222183,340251,13,60,10,7,1,1,7,2,2,1,1,1
2017,1448,FERO,3,2,1,SAT,1,4,9,3,247463,370230,13,60, , , , , , , , , , 
2017,1449,ARND,3,2,1,SAT,1,4,9,10,355020,375597,13,60, , , , , , , , , , 
2017,1450,BELC,3,2,3,FRI,31,3,15,30,330112,372214,13,30, , , , , , , , , , 
2017,1451,BELC,3,2,2,FRI,31,3,15,30,329770,369544,14,30, , , , , , , , , , 
2017,1452,CCGL,3,1,5,SAT,1,4,13,30,290839,422822,13,60, , , , , , , , , , 
2017,1453,DCST,2,1,1,SAT,1,4,15,28,242844,417201,13,30,1,1,1,1,1,1,1,1,1,1
2017,1454,NEMD,3,2,1,THU,30,3,11,40,349362,344293,13,30, , , , , , , , , , 
2017,1455,NEMD,3,2,3,SAT,1,4,15,30,301073,318230,13,60, , , , , , , , , , 
2017,1456,NEMD,3,2,1,SAT,1,4,18,30,348916,344112,13,30, , , , , , , , , , 
2017,1457,MEAN,3,1,1,SAT,1,4,19,0,314403,396938,13,30, , , , , , , , , , 
2017,1458,MIDU,3,1,1,SAT,1,4,20,0,288378,378922,13,60, , , , , , , , , , 
2017,1459,BELC,3,2,1,SUN,2,4,0,15,329502,373115,13,30, , , , , , , , , , 
2017,1460,ARND,2,1,1,SUN,2,4,2,34,346206,368661,13,30,12,7,1,1,4,1,1,1,1,1
2017,1461,NEMD,1,1,1,SUN,2,4,3,15,343624,354876,13,60,1,1,1,1,6,1,1,1,1,1
2017,1462,FERO,3,2,4,SUN,2,4,9,58,218580,340463,13,60, , , , , , , , , , 
2017,1463,NEMD,2,2,1,SUN,2,4,10,54,335280,338595,13,60,1,1,1,1,2,1,1,1,1,1
2017,1464,NEMD,3,1,1,THU,30,3,5,0,349142,345109,13,30, , , , , , , , , , 
2017,1465,LISC,3,2,1,SUN,2,4,12,40,341427,373188,13,40, , , , , , , , , , 
2017,1466,LISC,3,3,5,SUN,2,4,13,34,328432,361241,13,60, , , , , , , , , , 
2017,1467,LISC,2,2,1,SUN,2,4,13,30,316942,357054,13,60,12,7,1,1,2,1,1,1,1,1
2017,1468,CCGL,2,1,1,SUN,2,4,14,30,283538,432688,1,40,2,7,1,1,2,1,1,1,1,1
2017,1469,NEMD,3,2,1,SUN,2,4,15,31,348827,346562,13,60, , , , , , , , , , 
2017,1470,NEMD,3,2,1,SUN,2,4,15,20,344500,341558,13,60, , , , , , , , , , 
2017,1471,CCGL,2,2,1,SUN,2,4,16,30,289998,430350,13,60,1,1,1,1,2,1,1,1,1,1
2017,1472,CCGL,2,2,1,SUN,2,4,17,7,267137,428896,13,60,1,1,1,1,2,1,1,1,1,1
2017,1473,ARBC,3,2,1,SUN,2,4,19,6,306036,347882,13,60, , , , , , , , , , 
2017,1474,MEAN,2,2,5,MON,3,4,8,24,303785,393994,13,60,1,1,1,1,1,1,2,1,1,1
2017,1475,MEAN,3,1,1,MON,3,4,10,18,308117,404061,13,60, , , , , , , , , , 
2017,1476,BELC,3,2,1,MON,3,4,10,45,332449,369974,13,30, , , , , , , , , , 
2017,1477,CCGL,2,3,15,MON,3,4,12,40,269718,408341,13,60,12,7,1,1,1,1,1,1,1,1
2017,1478,BELC,3,2,1,MON,3,4,15,10,338146,371366,13,60, , , , , , , , , , 
2017,1479,BELC,3,1,1,MON,3,4,13,5,334360,372630,13,30, , , , , , , , , , 
2017,1480,NEMD,3,2,1,MON,3,4,17,30,303501,326672,13,30, , , , , , , , , , 
2017,1481,ARBC,2,1,1,MON,3,4,19,45,319986,333289,13,30,1,1,1,1,1,1,1,1,1,1
2017,1482,FERO,1,1,1,MON,3,4,23,38,220704,329855,13,60,1,1,1,1,6,1,2,1,1,1
2017,1483,ANTN,2,1,1,TUE,4,4,8,8,334660,382577,13,30,2,7,1,2,2,1,1,1,1,1
2017,1484,DCST,3,3,2,TUE,4,4,8,45,245787,421015,13,40, , , , , , , , , , 
2017,1485,CCGL,3,2,2,TUE,4,4,8,0,257595,421222,13,50, , , , , , , , , , 
2017,1486,MEAN,3,2,1,TUE,4,4,8,57,347039,392668,13,30, , , , , , , , , , 
2017,1487,BELC,3,2,1,TUE,4,4,9,30,330764,376875,13,30, , , , , , , , , , 
2017,1488,DCST,3,2,1,TUE,4,4,15,45,242797,416926,13,30, , , , , , , , , , 
2017,1489,BELC,3,2,1,TUE,4,4,15,51,337486,375842,11,50, , , , , , , , , , 
2017,1490,ANTN,3,2,2,TUE,4,4,16,51,299925,390202,1,60, , , , , , , , , , 
2017,1491,BELC,3,2,1,TUE,4,4,16,35,332986,371703,13,30, , , , , , , , , , 
2017,1492,BELC,3,4,1,TUE,4,4,17,58,332914,373552,11,50, , , , , , , , , , 
2017,1493,BELC,3,2,1,WED,5,4,0,20,334269,375413,12,70, , , , , , , , , , 
2017,1494,FERO,3,2,2,WED,5,4,8,41,242743,375806,13,60, , , , , , , , , , 
2017,1495,MIDU,3,1,1,WED,5,4,11,42,294710,403820,13,60, , , , , , , , , , 
2017,1496,BELC,3,4,2,WED,5,4,13,27,332721,373113,13,30, , , , , , , , , , 
2017,1497,BELC,3,2,1,WED,5,4,13,30,333539,373899,13,30, , , , , , , , , , 
2017,1498,ANTN,2,2,2,WED,5,4,14,49,326548,388493,13,60,1,1,1,1,1,1,1,1,1,1
2017,1499,BELC,3,2,1,WED,5,4,16,46,336487,374210,13,30, , , , , , , , , , 
2017,1500,DCST,3,2,1,WED,5,4,17,20,235170,397168,13,30, , , , , , , , , , 
2017,1501,CCGL,3,2,2,WED,5,4,16,30,284080,415909,13,30, , , , , , , , , , 
2017,1502,BELC,3,2,1,WED,5,4,21,0,334133,373406,13,30, , , , , , , , , , 
2017,1503,CCGL,1,1,1,THU,6,4,4,39,295674,422672,13,60,1,1,1,1,6,1,1,1,1,1
2017,1504,BELC,3,3,3,THU,6,4,8,20,334426,377195,12,70, , , , , , , , , , 
2017,1505,ARBC,3,2,1,THU,6,4,8,35,311255,349405,13,60, , , , , , , , , , 
2017,1506,ARBC,3,2,1,THU,6,4,9,33,296815,350444,13,60, , , , , , , , , , 
2017,1507,FERO,3,2,1,THU,6,4,13,50,224034,333761,13,60, , , , , , , , , , 
2017,1508,BELC,3,2,1,THU,6,4,15,16,330295,371550,13,30, , , , , , , , , , 
2017,1509,BELC,3,2,1,THU,6,4,15,59,335753,377759,13,30, , , , , , , , , , 
2017,1510,BELC,3,2,1,THU,6,4,18,45,328294,370281,13,30, , , , , , , , , , 
2017,1511,BELC,3,1,1,THU,6,4,20,44,333363,368529,13,40, , , , , , , , , , 
2017,1512,NEMD,3,2,2,FRI,7,4,8,45,304516,328469,13,30, , , , , , , , , , 
2017,1513,BELC,3,3,1,FRI,7,4,10,0,333368,371043,13,30, , , , , , , , , , 
2017,1514,BELC,3,3,2,FRI,7,4,12,48,337595,374481,13,30, , , , , , , , , , 
2017,1515,LISC,3,2,2,FRI,7,4,14,15,336644,366133,13,50, , , , , , , , , , 
2017,1516,BELC,3,1,1,FRI,7,4,14,44,333166,376134,13,30, , , , , , , , , , 
2017,1517,NEMD,3,2,1,FRI,7,4,15,30,308294,327307,13,30, , , , , , , , , , 
2017,1518,LISC,3,2,1,FRI,7,4,15,55,325975,364556,13,30, , , , , , , , , , 
2017,1519,BELC,3,2,3,FRI,7,4,16,40,337312,375664,11,50, , , , , , , , , , 
2017,1520,ANTN,3,1,1,FRI,7,4,16,10,328541,391571,13,30, , , , , , , , , , 
2017,1521,DCST,3,2,2,FRI,7,4,17,0,242504,404418,13,60, , , , , , , , , , 
2017,1522,BELC,3,2,1,FRI,7,4,14,10,327807,369794,13,30, , , , , , , , , , 
2017,1523,BELC,3,2,2,FRI,7,4,17,55,334850,374413,2,30, , , , , , , , , , 
2017,1524,BELC,3,2,1,FRI,7,4,18,0,334044,373856,13,20, , , , , , , , , , 
2017,1525,ANTN,3,3,1,FRI,7,4,18,36,306765,389334,12,70, , , , , , , , , , 
2017,1526,ARBC,3,1,1,FRI,7,4,18,49,312085,346969,13,20, , , , , , , , , , 
2017,1527,ARND,3,2,1,FRI,7,4,19,0,350651,381679,13,30, , , , , , , , , , 
2017,1528,NEMD,3,2,1,FRI,7,4,17,0,336549,352535,13,30, , , , , , , , , , 
2017,1529,ARBC,3,2,1,SAT,8,4,1,0,296403,358419,13,60, , , , , , , , , , 
2017,1530,ANTN,3,1,2,SAT,8,4,2,30,318708,377799,13,60, , , , , , , , , , 
2017,1531,FERO,3,2,1,SAT,8,4,8,50,223211,344327,13,30, , , , , , , , , , 
2017,1532,ANTN,3,1,1,SAT,8,4,9,57,334228,380757,13,30, , , , , , , , , , 
2017,1533,MIDU,3,2,1,SAT,8,4,10,44,280778,363348,13,30, , , , , , , , , , 
2017,1534,ANTN,3,2,1,SAT,8,4,11,30,316296,385858,1,40, , , , , , , , , , 
2017,1535,BELC,3,1,1,SAT,8,4,12,30,333626,374295,2,30, , , , , , , , , , 
2017,1536,NEMD,2,1,1,SAT,8,4,12,40,312956,319163,1,70,2,7,1,1,1,1,1,1,1,1
2017,1537,DCST,3,2,1,SAT,8,4,12,46,234986,390435,13,60, , , , , , , , , , 
2017,1538,CCGL,3,2,1,SAT,8,4,13,0,286284,434231,13,30, , , , , , , , , , 
2017,1539,BELC,3,2,1,SAT,8,4,14,9,335127,373340,13,30, , , , , , , , , , 
2017,1540,CCGL,3,2,1,SAT,8,4,14,10,294241,426980,1,60, , , , , , , , , , 
2017,1541,ARBC,3,1,1,SAT,8,4,15,15,300984,353898,13,30, , , , , , , , , , 
2017,1542,NEMD,3,2,1,SAT,8,4,16,15,288390,316484,13,60, , , , , , , , , , 
2017,1543,CCGL,3,2,1,SAT,8,4,15,0,285785,431708,1,30, , , , , , , , , , 
2017,1544,DCST,3,2,1,SAT,8,4,17,45,248476,414607,13,60, , , , , , , , , , 
2017,1545,NEMD,2,1,1,SAT,8,4,21,54,338115,332656,13,30,12,7,1,1,4,1,1,1,1,1
2017,1546,BELC,3,2,2,SUN,9,4,9,50,335895,374775,11,50, , , , , , , , , , 
2017,1547,ANTN,3,2,1,SUN,9,4,10,12,333370,384755,13,40, , , , , , , , , , 
2017,1548,CCGL,3,2,1,SAT,8,4,8,45,294904,425987,13,30, , , , , , , , , , 
2017,1549,MIDU,2,2,2,SUN,9,4,11,52,262869,358092,13,60,1,1,1,1,2,1,1,1,1,1
2017,1550,LISC,3,2,1,SUN,9,4,13,35,327196,364587,11,30, , , , , , , , , , 
2017,1551,LISC,3,2,1,SUN,9,4,13,55,332135,366263,13,50, , , , , , , , , , 
2017,1552,NEMD,3,2,1,SUN,9,4,16,30,321862,329123,13,30, , , , , , , , , , 
2017,1553,BELC,3,2,1,SUN,9,4,18,30,332562,376355,13,30, , , , , , , , , , 
2017,1554,BELC,3,1,2,SUN,9,4,18,45,330135,377958,13,30, , , , , , , , , , 
2017,1555,DCST,3,2,1,SUN,9,4,21,24,243844,415985,13,30, , , , , , , , , , 
2017,1556,BELC,3,2,2,SUN,9,4,21,35,330874,373267,13,30, , , , , , , , , , 
2017,1557,MIDU,3,1,1,MON,10,4,0,58,272775,390317,13,60, , , , , , , , , , 
2017,1558,DCST,3,1,1,MON,10,4,1,10,249543,400457,13,60, , , , , , , , , , 
2017,1559,MIDU,3,2,1,MON,10,4,8,37,269042,369530,13,60, , , , , , , , , , 
2017,1560,DCST,3,2,1,MON,10,4,8,50,243472,419015,13,30, , , , , , , , , , 
2017,1561,NEMD,2,2,2,MON,10,4,9,15,298412,319987,13,30,1,1,1,1,1,1,1,1,1,1
2017,1562,MEAN,3,2,1,MON,10,4,9,49,336725,400331,1,60, , , , , , , , , , 
2017,1563,DCST,3,1,1,MON,10,4,10,49,243647,418475,13,30, , , , , , , , , , 
2017,1564,LISC,2,2,2,MON,10,4,13,7,327557,367877,13,50,6,3,1,11,2,1,1,1,1,1
2017,1565,BELC,3,2,1,MON,10,4,10,10,329352,370533,13,30, , , , , , , , , , 
2017,1566,BELC,3,3,2,MON,10,4,13,30,328095,370072,13,30, , , , , , , , , , 
2017,1567,ARBC,3,2,1,MON,10,4,13,45,293874,341170,13,60, , , , , , , , , , 
2017,1568,BELC,3,2,1,FRI,7,4,17,0,335968,374088,13,30, , , , , , , , , , 
2017,1569,FERO,3,2,1,MON,10,4,15,20,245157,372294,13,30, , , , , , , , , , 
2017,1570,MIDU,3,2,2,MON,10,4,15,44,280399,376824,13,30, , , , , , , , , , 
2017,1571,CCGL,2,1,1,MON,10,4,17,5,267201,423290,2,30,1,1,1,11,1,1,1,1,1,1
2017,1572,ANTN,3,2,3,MON,10,4,17,0,334310,384895,13,30, , , , , , , , , , 
2017,1573,MIDU,3,2,4,MON,10,4,23,26,282740,363606,13,30, , , , , , , , , , 
2017,1574,ANTN,3,2,1,TUE,11,4,7,39,312955,392471,11,70, , , , , , , , , , 
2017,1575,BELC,3,2,1,TUE,11,4,8,15,332533,370289,13,30, , , , , , , , , , 
2017,1576,ARND,2,2,2,TUE,11,4,11,3,345943,362760,13,60,10,7,1,1,1,1,1,1,1,1
2017,1577,ARND,3,2,5,TUE,11,4,11,23,348736,374209,13,30, , , , , , , , , , 
2017,1578,ARND,3,2,2,TUE,11,4,13,5,346742,373690,11,70, , , , , , , , , , 
2017,1579,BELC,3,2,1,TUE,11,4,13,27,338240,376307,13,30, , , , , , , , , , 
2017,1580,LISC,3,2,2,TUE,11,4,13,45,341629,374004,13,30, , , , , , , , , , 
2017,1581,FERO,3,2,1,TUE,11,4,14,0,221878,342128,13,60, , , , , , , , , , 
2017,1582,NEMD,3,4,5,TUE,11,4,15,11,345115,358014,13,40, , , , , , , , , , 
2017,1583,ARBC,3,2,1,TUE,11,4,15,15,312438,345861,13,30, , , , , , , , , , 
2017,1584,BELC,3,2,1,TUE,11,4,16,33,335345,371251,13,30, , , , , , , , , , 
2017,1585,BELC,3,2,1,TUE,11,4,16,45,333376,375233,13,30, , , , , , , , , , 
2017,1586,LISC,3,1,1,TUE,11,4,18,20,327628,363853,13,30, , , , , , , , , , 
2017,1587,ANTN,3,1,1,TUE,11,4,18,30,319310,377126,13,60, , , , , , , , , , 
2017,1588,BELC,3,2,1,TUE,11,4,20,9,328540,370680,13,30, , , , , , , , , , 
2017,1589,MIDU,2,2,4,TUE,11,4,22,45,293351,392298,13,60,10,7,1,1,6,1,1,1,1,1
2017,1590,NEMD,3,1,1,WED,12,4,2,39,307014,322326,13,50, , , , , , , , , , 
2017,1591,ARND,3,2,1,WED,12,4,7,39,351947,372951,13,60, , , , , , , , , , 
2017,1592,MIDU,3,1,1,WED,12,4,8,40,283303,361501,13,60, , , , , , , , , , 
2017,1593,ANTN,2,1,1,WED,12,4,9,29,321372,387338,12,70,1,1,1,1,2,9,6,1,1,1
2017,1594,BELC,3,2,1,WED,12,4,9,30,334167,375156,13,30, , , , , , , , , , 
2017,1595,CCGL,3,3,2,WED,12,4,10,32,296923,425308,13,60, , , , , , , , , , 
2017,1596,LISC,3,2,2,WED,12,4,11,40,325674,362158,11,30, , , , , , , , , , 
2017,1597,LISC,3,2,1,WED,12,4,13,50,336816,365418,1,30, , , , , , , , , , 
2017,1598,DCST,3,2,1,WED,12,4,15,8,246470,415033,13,30, , , , , , , , , , 
2017,1599,BELC,2,2,1,WED,12,4,16,5,333181,377828,13,30,8,7,1,1,1,1,1,1,1,1
2017,1600,BELC,3,1,1,WED,12,4,16,27,333343,372918,13,30, , , , , , , , , , 
2017,1601,DCST,3,2,1,WED,12,4,16,30,243905,420389,13,30, , , , , , , , , , 
2017,1602,BELC,3,2,1,WED,12,4,16,24,336850,373640,13,30, , , , , , , , , , 
2017,1603,MIDU,3,2,1,WED,12,4,18,4,286001,365844,13,40, , , , , , , , , , 
2017,1604,CCGL,3,2,1,WED,12,4,17,30,285809,431702,1,30, , , , , , , , , , 
2017,1605,NEMD,3,1,1,WED,12,4,18,47,307104,329297,1,30, , , , , , , , , , 
2017,1606,ARND,2,2,1,WED,12,4,15,15,339618,378923,13,30,12,7,1,1,3,10,1,1,1,2
2017,1607,CCGL,3,2,2,WED,12,4,14,40,262593,422300,13,30, , , , , , , , , , 
2017,1608,LISC,3,1,1,WED,12,4,19,48,336403,363579,13,60, , , , , , , , , , 
2017,1609,MIDU,3,2,1,THU,13,4,9,10,286651,373356,13,60, , , , , , , , , , 
2017,1610,CCGL,3,2,1,THU,13,4,10,2,285705,439633,13,30, , , , , , , , , , 
2017,1611,CCGL,2,1,1,THU,13,4,11,0,284884,432259,13,30,12,7,1,9,1,1,2,1,1,1
2017,1612,ARBC,3,2,2,THU,13,4,12,30,307296,357017,13,40, , , , , , , , , , 
2017,1613,ARBC,3,4,1,THU,13,4,14,35,300897,353950,13,50, , , , , , , , , , 
2017,1614,ARBC,3,2,1,THU,13,4,14,36,321784,350168,13,60, , , , , , , , , , 
2017,1615,BELC,3,2,1,THU,13,4,14,20,332829,372409,13,30, , , , , , , , , , 
